Unnamed: 0,ns,title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev
1,14.0,Category:Archaeological theory,1863738.0,700.0,83.0,"Archaeological <span class=""searchmatch"">theory</span> covers the debates over the <span class=""searchmatch"">practice</span> of archaeology and the interpretation of archaeological results. There is no single <span class=""searchmatch"">theory</span> of archaeology",2019-02-01T19:11:06Z,practice theory,Archaeological theory,0.4347826086956522,10
2,14.0,Category:Information architecture,52912241.0,400.0,13.0,"Concepts, methodologies and topics related to the <span class=""searchmatch"">practice</span> and <span class=""searchmatch"">theory</span> of information architecture.",2020-02-24T17:00:59Z,practice theory,Information architecture,0.5,17
6,14.0,Category:Lexicographers,752496.0,338.0,13.0,"Lexicographers, people who specialise in the <span class=""searchmatch"">theory</span> and <span class=""searchmatch"">practice</span> of dictionary making, Lexicography.",2021-09-26T08:08:26Z,practice theory,Lexicographers,0.4736842105263158,12
0,14.0,Category:Theories of history,4220365.0,268.0,50.0,"<span class=""searchmatch"">Theories</span> of <span class=""searchmatch"">history</span> are <span class=""searchmatch"">theories</span> for why things happened the way they did (and possibly what that means for the future). Top 0–9 A B C D E F G H I J K",2020-04-30T20:24:56Z,history theory,Theories of history,0.35,12
2,14.0,Category:Conflict theory,58293505.0,889.0,86.0,"relating to conflict <span class=""searchmatch"">theories</span>, perspectives in sociology and social psychology that emphasize a materialist interpretation of <span class=""searchmatch"">history</span>, dialectical method",2021-05-01T23:36:09Z,history theory,Conflict theory,0.4736842105263158,8
3,14.0,Category:Archaeological theory,1863738.0,700.0,83.0,"Archaeological <span class=""searchmatch"">theory</span> covers the debates over the practice of archaeology and the interpretation of archaeological results. There is no single <span class=""searchmatch"">theory</span> of archaeology",2019-02-01T19:11:06Z,history theory,Archaeological theory,0.5416666666666667,12
4,14.0,Category:Music theory,736492.0,633.0,66.0,"Music <span class=""searchmatch"">theory</span> is a set of systems for analyzing, classifying, and composing music and the elements of music. Narrowly it may be defined as the description",2020-02-26T02:02:42Z,history theory,Music theory,0.47058823529411764,6
7,14.0,Category:Visual arts theory,12270152.0,164.0,9.0,"Philosophy portal See also, for general arts <span class=""searchmatch"">theory</span>: Category:Aesthetics",2019-10-06T22:44:41Z,history theory,Visual arts theory,0.47619047619047616,8
0,14.0,Category:Set theory,693646.0,1016.0,161.0,"the end of the 19th <span class=""searchmatch"">century</span>, treating sets simply as collections of things. Axiomatic set <span class=""searchmatch"">theory</span> is a rigorous axiomatic <span class=""searchmatch"">theory</span> developed in response",2020-04-22T19:22:50Z,century theory,Set theory,0.4,5
2,14.0,Category:Postmodern theory,704758.0,972.0,82.0,"deconstruction and post-structuralism because its usage as a term gained significant popularity at the same time as twentieth-<span class=""searchmatch"">century</span> post-structural thought.",2021-01-08T11:16:04Z,century theory,Postmodern theory,0.44999999999999996,8
0,14.0,Category:Paradoxes in utility theory,46241455.0,95.0,0.0,,2020-05-27T20:07:01Z,utility theory,Paradoxes in utility theory,0.4814814814814815,13
1,14.0,Category:Utility,2022258.0,213.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Utility</span> (decision <span class=""searchmatch"">theory</span>).",2018-08-30T22:33:36Z,utility theory,Utility,0.5,8
3,14.0,Category:Expected utility,51624720.0,82.0,0.0,,2016-09-16T16:51:22Z,utility theory,Expected utility,0.5,12
0,14.0,Category:Conflict theory,58293505.0,889.0,86.0,"Articles relating to conflict <span class=""searchmatch"">theories</span>, perspectives in sociology and social psychology that emphasize a <span class=""searchmatch"">materialist</span> interpretation of history, dialectical",2021-05-01T23:36:09Z,materialist theory,Conflict theory,0.5652173913043479,8
1,14.0,Category:English Marxists,11180202.0,661.0,63.0,"socioeconomic analysis that views class relations and social conflict, using a <span class=""searchmatch"">materialist</span> interpretation of historical development and takes a dialectical view",2021-11-08T12:50:55Z,materialist theory,English Marxists,0.5217391304347826,16
4,14.0,Category:Environmental humanities,38425257.0,198.0,0.0,"Educational trail Environmental design Landscape architecture assessment <span class=""searchmatch"">planning</span> Nature center New Urbanism Sustainable architecture Sustainable design",2019-03-24T09:57:33Z,planning theory,Environmental humanities,0.5555555555555556,21
1,14.0,Category:Foundational quantum physics,1884592.0,981.0,118.0,"quantum physics encompasses the set of physical phenomena, experiments and <span class=""searchmatch"">theories</span> from the late 19th and early 20th century that led to the development of",2013-03-14T04:42:18Z,document theories,Foundational quantum physics,0.59375,21
4,14.0,Category:Southern Ming,55023005.0,633.0,23.0,"Garrisons Frontiers Manchuria Tibet Vietnam Wokou Yunnan Compilations and <span class=""searchmatch"">Documents</span> History of Yuan The Hundred-word Eulogy Huang-Ming Zuxun Yongle Encyclopedia",2021-08-04T15:11:47Z,document theories,Southern Ming,0.42105263157894735,13
5,14.0,Category:Early modern Netherlandish cartography,64095581.0,817.0,16.0,"nomenclature, 1645) History of uranography / celestial cartography (First <span class=""searchmatch"">documented</span> systematic mapping of the far southern sky, 1595–1599) History of astronomy",2021-10-05T00:41:18Z,document theories,Early modern Netherlandish cartography,0.5897435897435898,30
0,14.0,Category:General equilibrium theory,5051068.0,128.0,0.0,"General <span class=""searchmatch"">equilibrium</span> <span class=""searchmatch"">theory</span> is included in the JEL classification codes as JEL: D5",2018-05-19T20:06:27Z,equilibrium theory,General equilibrium theory,0.3076923076923077,8
2,14.0,Category:General equilibrium theorists,14673717.0,148.0,0.0,,2018-04-24T02:32:45Z,equilibrium theory,General equilibrium theorists,0.43333333333333335,12
6,14.0,Category:Game theory equilibrium concepts,51883016.0,24.0,0.0,,2016-10-06T10:25:09Z,equilibrium theory,Game theory equilibrium concepts,0.4375,19
8,14.0,Category:Applied psychology,1061365.0,816.0,63.0,"Applied psychology is the use of psychological principles and <span class=""searchmatch"">theories</span> to overcome problems in other areas, such as mental health, business management",2019-10-19T10:12:40Z,School theory,Applied psychology,0.5909090909090908,14
9,14.0,Category:Critical theory,692017.0,382.0,29.0,"Wikimedia Commons has media related to Critical <span class=""searchmatch"">theory</span>.",2021-01-07T09:11:54Z,School theory,Critical theory,0.5263157894736843,7
0,14.0,Category:Transhumanism,840164.0,1075.0,93.0,"to transform themselves into different beings with abilities so greatly expanded from the natural condition as to merit the label of <span class=""searchmatch"">posthuman</span> beings.",2020-10-03T00:46:38Z,posthuman theories,Transhumanism,0.5238095238095238,13
1,14.0,Category:Posthumanism,48692693.0,217.0,0.0,,2018-12-31T21:24:42Z,posthuman theories,Posthumanism,0.42105263157894735,9
2,14.0,Category:Metatheory of science,25004257.0,188.0,0.0,"law Scientific method Scientific revolution Scientific <span class=""searchmatch"">theory</span> Testability <span class=""searchmatch"">Theory</span> choice <span class=""searchmatch"">Theory</span>-ladenness Underdetermination Unity of science Metatheory",2014-10-19T17:09:05Z,rhetoric theory,Metatheory of science,0.5,16
0,14.0,Category:String theory,962873.0,563.0,81.0,"point particles as fundamental <span class=""searchmatch"">building</span> blocks. The name string <span class=""searchmatch"">theory</span> is somewhat of a misnomer since the modern <span class=""searchmatch"">theory</span> also includes higher dimensional",2021-01-10T19:39:14Z,building theory,String theory,0.4444444444444444,5
0,14.0,Category:Meaning–text theory,34757602.0,189.0,24.0,"Meaning–<span class=""searchmatch"">text</span> <span class=""searchmatch"">theory</span> is a linguistic <span class=""searchmatch"">theory</span> originating in the 1960s in Russia. It has mainly been promoted in the West by Igor Mel’čuk.",2014-08-27T10:46:57Z,texts theory,Meaning–text theory,0.44999999999999996,9
7,14.0,Category:Literary theory,3101549.0,192.0,0.0,"Wikimedia Commons has media related to Literary <span class=""searchmatch"">theory</span>.",2021-07-01T22:43:52Z,texts theory,Literary theory,0.5,6
0,14.0,Category:Theories,1963117.0,368.0,36.0,"A <span class=""searchmatch"">theory</span> provides an explanatory framework for some observation, and from the assumptions of the explanation follows a number of possible hypotheses that",2020-07-26T11:44:39Z,diffusion theory,Theories,0.5882352941176471,14
1,14.0,Category:Information theory,694025.0,597.0,43.0,"Articles relating to information <span class=""searchmatch"">theory</span>, which studies the quantification, storage, and communication of information. Top 0–9 A B C D E F G H I J K L M",2020-12-13T00:23:18Z,diffusion theory,Information theory,0.4545454545454546,7
8,14.0,Category:Indian educators,5671230.0,504.0,43.0,"post-secondary education. see Category:Indian academics. For Educationists, i.e. Specialists in <span class=""searchmatch"">theory</span> of education, see Category:Indian educational theorists.",2019-08-02T01:18:22Z,diffusion theory,Indian educators,0.47619047619047616,13
0,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"Early adopter Hype cycle <span class=""searchmatch"">Innovation</span> diffusion disruptive linear model system user Leapfrogging Normalization process <span class=""searchmatch"">theory</span> Reverse salient Skunkworks",2021-08-20T01:23:54Z,Innovation theory,Science and technology studies,0.5757575757575757,24
0,14.0,Category:Music theory stubs,1802185.0,421.0,65.0,"Z This is a category for topics in Music <span class=""searchmatch"">theory</span>. Following the scope of Wikipedia:WikiProject Music <span class=""searchmatch"">theory</span>, this category &quot;covers Western music only",2020-02-29T23:05:31Z,culture theory,Music theory stubs,0.47619047619047616,12
2,14.0,Category:Postmodern theory,704758.0,972.0,82.0,"serves as an ambiguous overarching term for skeptical interpretations of <span class=""searchmatch"">culture</span>, literature, art, philosophy, economics, architecture, fiction, and literary",2021-01-08T11:16:04Z,culture theory,Postmodern theory,0.5238095238095238,8
6,14.0,Category:DIY culture,12319523.0,452.0,63.0,"The term 'DIY <span class=""searchmatch"">culture</span>' refers to people doing things for themselves and also a wide range of elements in non-mainstream society, such as grassroots political",2021-11-07T04:09:21Z,culture theory,DIY culture,0.4375,11
9,14.0,Category:Political culture,21722732.0,689.0,43.0,"ideologies and its main article Political ideologies. Category:Political <span class=""searchmatch"">theories</span> for theoretic concepts related to political systems. Category:Forms of",2017-12-24T13:30:53Z,culture theory,Political culture,0.5238095238095238,13
1,14.0,Category:Creationism,919511.0,1850.0,190.0,"interpretation of the Genesis creation narrative and the rejection of the scientific <span class=""searchmatch"">theory</span> of evolution. As the history of evolutionary thought developed from the",2021-11-15T06:56:07Z,Communities Theory,Creationism,0.4736842105263158,15
2,14.0,Category:Creationists,1529210.0,1677.0,190.0,"interpretation of the Genesis creation narrative and the rejection of the scientific <span class=""searchmatch"">theory</span> of evolution. As the history of evolutionary thought developed from the",2021-10-03T13:50:27Z,Communities Theory,Creationists,0.5,15
4,14.0,Category:Conformity,36459841.0,462.0,13.0,"This category covers psychological and sociological <span class=""searchmatch"">theories</span> and processes of conformity and groupthinking.",2021-04-16T12:43:56Z,Communities Theory,Conformity,0.5263157894736843,14
7,14.0,Category:Science and technology studies,3350883.0,288.0,5.0,"constructivism Social epistemology Transhumanism Sociology Actor–network <span class=""searchmatch"">theory</span> Social construction of technology shaping of technology Sociology of knowledge",2021-08-20T01:23:54Z,Communities Theory,Science and technology studies,0.5454545454545454,26
0,14.0,Category:Social learning theory,16162632.0,483.0,50.0,"learning <span class=""searchmatch"">theory</span> is a <span class=""searchmatch"">theory</span> to explain how people (or animals) learn behavior. People may learn through observing and consequently copy others' <span class=""searchmatch"">actions</span>, goals",2018-12-31T21:29:54Z,action theories,Social learning theory,0.3913043478260869,16
2,14.0,Category:Anti-revisionism,9435356.0,493.0,37.0,"<span class=""searchmatch"">theory</span> and practice introduced by Nikita Khrushchev and his successors. They particularly reject destalinization and the repudiation of the <span class=""searchmatch"">theories</span> and",2020-12-01T17:30:07Z,action theories,Anti-revisionism,0.5909090909090908,12
3,14.0,Category:Anti-communists,6307318.0,417.0,31.0,"anti-communism. Anti-communism denotes some measure of confrontation or <span class=""searchmatch"">action</span> against communism, rather than simply not subscribing to communist <span class=""searchmatch"">theory</span>.",2020-02-22T10:26:16Z,action theories,Anti-communists,0.5714285714285714,12
9,14.0,Category:Prohibitionism,55546318.0,731.0,90.0,"legal philosophy and political <span class=""searchmatch"">theory</span> often used in lobbying which holds that citizens will abstain from <span class=""searchmatch"">actions</span> if the <span class=""searchmatch"">actions</span> are typed as unlawful (i.e",2021-10-28T09:08:11Z,action theories,Prohibitionism,0.55,12
0,14.0,Category:Male feminists,32478016.0,294.0,46.0,"Men identified as <span class=""searchmatch"">feminists</span> or viewed as significantly contributing to <span class=""searchmatch"">feminist</span> <span class=""searchmatch"">theory</span>, philosophy, and women's rights activism. Top 0–9 A B C D E F G",2020-07-31T19:36:20Z,Feminist theories,Male feminists,0.44999999999999996,14
1,14.0,Category:Feminist theory,704466.0,204.0,29.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Feminist</span> <span class=""searchmatch"">theory</span>.",2020-11-08T00:40:32Z,Feminist theories,Feminist theory,0.2222222222222222,3
2,14.0,Category:Feminist terminology,54274018.0,127.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Feminist</span> terminology.",2020-04-25T01:48:58Z,Feminist theories,Feminist terminology,0.3913043478260869,9
3,14.0,Category:Feminist theorists,37203154.0,184.0,2.0,Feminism portal,2017-03-01T18:27:45Z,Feminist theories,Feminist theorists,0.1578947368421053,2
4,14.0,Category:Feminist economics,27936250.0,291.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Feminist</span> economics.",2018-12-31T21:40:59Z,Feminist theories,Feminist economics,0.40909090909090906,6
5,14.0,Category:Feminist works,35499302.0,135.0,0.0,,2012-04-14T22:25:55Z,Feminist theories,Feminist works,0.368421052631579,5
7,14.0,Category:Radical feminism,36313057.0,195.0,0.0,,2021-09-20T22:47:14Z,Feminist theories,Radical feminism,0.5652173913043479,14
8,14.0,Category:Multicultural feminism,18914793.0,262.0,2.0,Multicultural feminism.,2019-09-11T11:03:02Z,Feminist theories,Multicultural feminism,0.5555555555555556,18
9,14.0,Category:Postmodern feminism,37203083.0,305.0,2.0,Feminism portal,2021-09-24T16:27:53Z,Feminist theories,Postmodern feminism,0.4347826086956522,16
0,14.0,Category:Gender theories,63068457.0,115.0,4.0,"Social <span class=""searchmatch"">theories</span> on <span class=""searchmatch"">gender</span>.",2020-02-14T18:27:16Z,gendering theories,Gender theories,0.16666666666666663,4
3,14.0,Category:Gender roles,38621123.0,1314.0,97.0,"Articles relating to <span class=""searchmatch"">gender</span> roles, social roles encompassing a range of behaviors and attitudes that are generally considered acceptable, appropriate,",2021-11-08T10:45:04Z,gendering theories,Gender roles,0.42105263157894735,9
4,14.0,Category:Non-binary gender,61827911.0,360.0,25.0,"(also spelled nonbinary) is an umbrella term for <span class=""searchmatch"">gender</span> identities that are neither male nor female‍—‌identities that are outside the <span class=""searchmatch"">gender</span> binary.",2021-04-23T05:27:05Z,gendering theories,Non-binary gender,0.5416666666666667,14
5,14.0,Category:Feminist theory,704466.0,204.0,29.0,"Wikimedia Commons has media related to Feminist <span class=""searchmatch"">theory</span>.",2020-11-08T00:40:32Z,gendering theories,Feminist theory,0.5,10
6,14.0,Category:Queer theory,696637.0,279.0,2.0,LGBT portal,2020-06-12T18:50:57Z,gendering theories,Queer theory,0.5714285714285714,10
7,14.0,Category:Gender studies stubs,10643689.0,268.0,0.0,"stub articles relating to <span class=""searchmatch"">gender</span> studies. You can help by expanding them. To add an article to this category, use {{<span class=""searchmatch"">gender</span>-studies-stub}} instead of {{stub}}",2021-05-25T18:00:39Z,gendering theories,Gender studies stubs,0.5925925925925926,13
9,14.0,Category:Gender studies,696920.0,281.0,2.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Gender</span> studies.",2020-04-25T19:16:24Z,gendering theories,Gender studies,0.47619047619047616,9
0,14.0,Category:Organizational theory,1030978.0,553.0,50.0,"pursue collective goals. <span class=""searchmatch"">Theories</span> of <span class=""searchmatch"">organizations</span> include rational system perspective, division of labor, bureaucratic <span class=""searchmatch"">theory</span>, and contingency <span class=""searchmatch"">theory</span>.",2020-12-31T18:12:12Z,organization theories,Organizational theory,0.25,6
1,14.0,Category:American organizational theorists,46705097.0,171.0,10.0,"Lists of researchers studying <span class=""searchmatch"">organizational</span> <span class=""searchmatch"">theory</span> in the United States.",2018-06-27T22:10:53Z,organization theories,American organizational theorists,0.36363636363636365,13
2,14.0,Category:Platformist organizations,23819300.0,232.0,19.0,"Anarchist <span class=""searchmatch"">organizations</span> which base their form of <span class=""searchmatch"">organization</span> on the <span class=""searchmatch"">Organizational</span> Platform of the General Union of Anarchists (Draft).",2021-09-12T20:09:27Z,organization theories,Platformist organizations,0.3571428571428571,20
3,14.0,Category:North American traditional medicine,48892423.0,905.0,89.0,"World Health <span class=""searchmatch"">Organization</span> (WHO) defines traditional medicine as &quot;the sum total of the knowledge, skills, and practices based on the <span class=""searchmatch"">theories</span>, beliefs, and",2021-03-25T03:29:40Z,organization theories,North American traditional medicine,0.5641025641025641,24
4,14.0,Category:Alternative diagnoses,20074667.0,625.0,58.0,"Problems, or other mainstream medical <span class=""searchmatch"">organizations</span>. They are often related to alternative medicine and other <span class=""searchmatch"">theories</span> of the cause of disease. For a related",2020-11-20T14:26:55Z,organization theories,Alternative diagnoses,0.4444444444444444,16
8,14.0,Category:Biblical studies organizations,57907459.0,576.0,55.0,"<span class=""searchmatch"">Organizations</span> dedicated to biblical studies, the academic application of a set of diverse disciplines to the study of the Bible (the Tanakh and the New",2021-04-03T09:25:28Z,organization theories,Biblical studies organizations,0.5,24
9,14.0,Category:Industrial organization,4820928.0,702.0,13.0,"Wikimedia Commons has media related to Industrial <span class=""searchmatch"">organization</span>.",2021-05-11T15:50:24Z,organization theories,Industrial organization,0.37037037037037035,20
0,14.0,Category:Environmental humanities,38425257.0,198.0,0.0,"Wikimedia Commons has media related to Environmental <span class=""searchmatch"">humanities</span>.",2019-03-24T09:57:33Z,humanities theories,Environmental humanities,0.34615384615384615,19
0,14.0,Category:Theory of mind,22332699.0,217.0,29.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Theory</span> of <span class=""searchmatch"">mind</span>.",2020-04-23T15:51:39Z,mind theory,Theory of mind,0.2142857142857143,13
4,14.0,Category:Theories of mind,52090732.0,45.0,0.0,"This category is located at Category:<span class=""searchmatch"">Theory</span> of <span class=""searchmatch"">mind</span>. Note: This category should be empty. See the instructions for more information. Administrators: If",2016-10-25T08:50:52Z,mind theory,Theories of mind,0.4117647058823529,14
8,14.0,Category:Personality,1056420.0,1397.0,133.0,"personality, most <span class=""searchmatch"">theories</span> focus on motivation and psychological interactions with one's environment. Trait-based personality <span class=""searchmatch"">theories</span>, such as those defined",2021-04-02T20:24:32Z,mind theory,Personality,0.5333333333333333,10
2,14.0,Category:Critical race theory,32457412.0,123.0,0.0,,2021-04-29T19:01:12Z,race theories,Critical race theory,0.5,12
0,14.0,Category:Concepts in metaphysics,25063390.0,985.0,92.0,"objects and their properties, space and time, cause and effect, and <span class=""searchmatch"">possibility</span>. A central branch of metaphysics is ontology, the investigation into",2021-04-12T20:39:07Z,possibility theory,Concepts in metaphysics,0.5862068965517242,19
1,14.0,Category:Analytic philosophy,815949.0,637.0,46.0,"Modality Actualism Necessity <span class=""searchmatch"">Possibility</span> Possible world Realism Rigid designator",2019-04-26T05:26:13Z,possibility theory,Analytic philosophy,0.52,16
2,14.0,Category:Analytic philosophers,695750.0,640.0,86.0,"v t e Analytic philosophy Related articles <span class=""searchmatch"">Theories</span> Anti-realism Australian realism Causal <span class=""searchmatch"">theory</span> of reference Descriptivism Emotivism Feminism Functionalism",2020-12-17T20:40:41Z,possibility theory,Analytic philosophers,0.43999999999999995,17
0,14.0,Category:Type theory,1028819.0,599.0,29.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Type</span> <span class=""searchmatch"">theory</span>.",2020-04-22T19:23:37Z,type theory,Type theory,0.0,1
1,14.0,Category:Graph theory,691898.0,1075.0,146.0,"Mathematics portal Graph <span class=""searchmatch"">theory</span> is the branch of mathematics that examines the properties of mathematical graphs. See glossary of graph <span class=""searchmatch"">theory</span> for common terms",2021-08-26T18:06:47Z,type theory,Graph theory,0.4666666666666667,4
5,14.0,Category:Theoretical physics,691938.0,758.0,88.0,"called &quot;physical <span class=""searchmatch"">theories</span>.&quot; There are three <span class=""searchmatch"">types</span> of <span class=""searchmatch"">theories</span> in physics: mainstream <span class=""searchmatch"">theories</span>, proposed <span class=""searchmatch"">theories</span> and fringe <span class=""searchmatch"">theories</span>. Category:Applied",2021-02-01T13:13:59Z,type theory,Theoretical physics,0.5,16
6,14.0,Category:Type systems,31610510.0,105.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Type</span> systems.",2018-11-26T00:16:06Z,type theory,Type systems,0.4666666666666667,8
0,14.0,Category:Fringe theories,27280502.0,211.0,22.0,"<span class=""searchmatch"">Fringe</span> <span class=""searchmatch"">theories</span>, ideas or viewpoints which differ from the accepted scholarship in their field. For <span class=""searchmatch"">fringe</span> <span class=""searchmatch"">theory</span> in general, see Category:<span class=""searchmatch"">Fringe</span> theory",2020-12-12T15:50:32Z,fringe theories,Fringe theories,0.0,1
1,14.0,Category:Fringe theory,24080755.0,693.0,89.0,"unproven claims about alternative medicine, pseudohistory and so forth. For the Wikipedia guideline on <span class=""searchmatch"">fringe</span> <span class=""searchmatch"">theories</span>, see Wikipedia:<span class=""searchmatch"">Fringe</span> <span class=""searchmatch"">theories</span>.",2018-01-14T16:08:10Z,fringe theories,Fringe theory,0.25,4
2,14.0,Category:Theoretical physics,691938.0,758.0,88.0,"called &quot;physical <span class=""searchmatch"">theories</span>.&quot; There are three types of <span class=""searchmatch"">theories</span> in physics: mainstream <span class=""searchmatch"">theories</span>, proposed <span class=""searchmatch"">theories</span> and <span class=""searchmatch"">fringe</span> <span class=""searchmatch"">theories</span>. Category:Applied",2021-02-01T13:13:59Z,fringe theories,Theoretical physics,0.5833333333333333,14
8,14.0,Category:Fringe science,8132363.0,198.0,5.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Fringe</span> science.",2020-12-04T16:41:48Z,fringe theories,Fringe science,0.38888888888888884,8
0,14.0,Category:Electronic circuits,1331227.0,338.0,25.0,"Pertains to the connections between two or more electrical components in ways that produce useful functions. Also covers general <span class=""searchmatch"">circuit</span> <span class=""searchmatch"">theory</span> and concepts.",2020-12-22T07:53:46Z,circuit theory,Electronic circuits,0.4285714285714286,15
1,14.0,Category:Radio electronics,1474255.0,1290.0,160.0,"transmission and; principles, math, or <span class=""searchmatch"">theories</span> used to engineer receiver- and transmitter-related devices and <span class=""searchmatch"">circuits</span>. For articles related to systems or",2021-09-03T22:26:26Z,circuit theory,Radio electronics,0.5238095238095238,15
2,14.0,Category:Filter theory,1866651.0,318.0,23.0,"See also Tone control <span class=""searchmatch"">circuits</span>. For devices that function to separate items or materials from a non-homogeneous mass or context, see Category:Filters.",2020-01-04T09:45:00Z,circuit theory,Filter theory,0.4117647058823529,6
3,14.0,Category:Synthesizer electronics,36437273.0,541.0,48.0,"electrophones; characteristics of electronic <span class=""searchmatch"">circuits</span> used in electronic music and; principles, math, or <span class=""searchmatch"">theories</span> used to engineer electronic music instruments",2020-10-10T22:52:48Z,circuit theory,Synthesizer electronics,0.45833333333333337,19
5,14.0,Category:Circuit complexity,7400740.0,76.0,0.0,,2013-03-28T14:02:10Z,circuit theory,Circuit complexity,0.4,9
0,14.0,Category:Systems science,12322905.0,486.0,39.0,"Systems <span class=""searchmatch"">science</span> portal Systems <span class=""searchmatch"">science</span> is the field of <span class=""searchmatch"">science</span> surrounding systems <span class=""searchmatch"">theory</span>, cybernetics, the <span class=""searchmatch"">science</span> of complex systems. As an interdisciplinary",2020-09-13T12:31:16Z,social-science theory,Systems science,0.5,15
3,14.0,Category:Social constructionism,4228486.0,836.0,54.0,"Articles relating to <span class=""searchmatch"">social</span> constructionism, a <span class=""searchmatch"">theory</span> of knowledge in sociology and communication <span class=""searchmatch"">theory</span> that examines the development of jointly-constructed",2021-09-27T08:07:59Z,social-science theory,Social constructionism,0.4642857142857143,16
5,14.0,Category:Political science,693803.0,436.0,60.0,"Subfields of political <span class=""searchmatch"">science</span> include international relations, comparative politics, public law, and political <span class=""searchmatch"">theory</span>. Each subfield tends to overlap",2020-10-02T20:44:46Z,social-science theory,Political science,0.41666666666666663,13
7,14.0,Category:French biblical scholars,30605592.0,454.0,41.0,"backgrounds, textual criticism, literary criticism, historical backgrounds, philology, and <span class=""searchmatch"">social</span> <span class=""searchmatch"">science</span>. Bible portal Biography portal France portal",2019-11-08T13:01:31Z,social-science theory,French biblical scholars,0.5,20
8,14.0,Category:Political systems,709615.0,761.0,64.0," and other <span class=""searchmatch"">social</span> systems. See also: Category:Political ideologies and its main article Political ideologies. Category:Political <span class=""searchmatch"">theories</span> for theoretic",2020-10-26T13:32:40Z,social-science theory,Political systems,0.5384615384615384,16
9,14.0,Category:Sociological theories,6220146.0,524.0,62.0,"individual sub-category. For philosophical theories about society see Category:<span class=""searchmatch"">Social</span> <span class=""searchmatch"">theories</span>. Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z",2021-10-01T00:23:28Z,social-science theory,Sociological theories,0.3846153846153846,12
2,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Relevance <span class=""searchmatch"">theory</span> Semantic externalism Semantic holism <span class=""searchmatch"">Situation</span> semantics Structuralism Supposition <span class=""searchmatch"">theory</span> Symbiosism Theological noncognitivism <span class=""searchmatch"">Theory</span> of descriptions",2017-11-16T16:13:15Z,situation theory,Theories of language,0.5,18
3,14.0,Category:Conflict of interest,39622350.0,664.0,61.0,"Articles relating to conflict of interest, <span class=""searchmatch"">situations</span> in which a person or organization is involved in multiple interests, financial or otherwise, and",2021-05-16T14:11:47Z,situation theory,Conflict of interest,0.5,16
5,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"Relevance <span class=""searchmatch"">theory</span> Semantic externalism Semantic holism <span class=""searchmatch"">Situation</span> semantics Structuralism Supposition <span class=""searchmatch"">theory</span> Symbiosism Theological noncognitivism <span class=""searchmatch"">Theory</span> of descriptions",2020-04-25T17:59:38Z,situation theory,Philosophy of language,0.5925925925925926,19
1,14.0,Category:Post-colonial theory,697307.0,37.0,0.0,,2007-09-04T14:00:35Z,post theory,Post-colonial theory,0.44999999999999996,10
3,14.0,Category:Postmodern theory,704758.0,972.0,82.0,"deconstruction and <span class=""searchmatch"">post</span>-structuralism because its usage as a term gained significant popularity at the same time as twentieth-century <span class=""searchmatch"">post</span>-structural thought",2021-01-08T11:16:04Z,post theory,Postmodern theory,0.3529411764705882,7
6,14.0,Category:Post-tonal music theory,14695644.0,123.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Post</span>-tonal music <span class=""searchmatch"">theory</span>.",2020-02-26T01:57:17Z,post theory,Post-tonal music theory,0.5217391304347826,13
0,14.0,Category:Moduli theory,2783459.0,449.0,51.0,"moduli spaces, which are the parameter spaces encoding the continuous <span class=""searchmatch"">variation</span> of geometric structures (for example Riemann surfaces of fixed genus,",2013-03-30T18:54:39Z,variation theory,Moduli theory,0.55,8
1,14.0,Category:Variational analysis,27949934.0,1173.0,87.0,"the book <span class=""searchmatch"">Variational</span> Analysis by Rockafellar and Wets, the term &quot;<span class=""searchmatch"">variational</span> analysis&quot; denotes an extension of the classic calculus of <span class=""searchmatch"">variations</span> and convex",2018-12-31T21:41:01Z,variation theory,Variational analysis,0.56,11
2,14.0,Category:Perturbation theory,4948907.0,310.0,30.0,"category deals with topics in perturbation <span class=""searchmatch"">theory</span> and <span class=""searchmatch"">variational</span> principles, which commonly occur in the <span class=""searchmatch"">theory</span> of differential equations, with problems",2020-11-02T22:49:34Z,variation theory,Perturbation theory,0.40909090909090906,6
4,14.0,Category:Marxian economics,47055557.0,785.0,80.0,"Marxian economics draws upon a wide variety of Marxist and non-Marxist sources and has many different, sometimes conflicting <span class=""searchmatch"">variations</span> and branches. \",2020-10-02T21:53:26Z,variation theory,Marxian economics,0.5652173913043479,13
